 6.00  9800.  0.0   0.24907  0.27559  0.03611  0.00876
 3.00 10000.  0.0   0.24092  0.42809  0.19357  0.01745
 3.50 10000.  0.0   0.24023  0.37655  0.15309  0.01501
 4.00 10000.  0.0   0.24095  0.33734  0.11622  0.01290
 4.50 10000.  0.0   0.24008  0.31405  0.09190  0.01165
 5.00 10000.  0.0   0.23807  0.29638  0.06805  0.01053
 5.50 10000.  0.0   0.23561  0.28673  0.04989  0.00995
 6.00 10000.  0.0   0.24512  0.27379  0.03657  0.00940
 3.00 10200.  0.0   0.23225  0.43499  0.19602  0.01831
 3.50 10200.  0.0   0.23027  0.38584  0.15479  0.01666
 4.00 10200.  0.0   0.23222  0.34434  0.11732  0.01398
 4.50 10200.  0.0   0.23332  0.31748  0.09252  0.01190
 5.00 10200.  0.0   0.23078  0.30046  0.06875  0.01121
 5.50 10200.  0.0   0.22799  0.28965  0.05045  0.01049
 6.00 10200.  0.0   0.23350  0.27874  0.03702  0.01006
 3.00 10400.  0.0   0.22411  0.44014  0.19817  0.01910
 3.50 10400.  0.0   0.22204  0.39117  0.15621  0.01746
 4.00 10400.  0.0   0.22526  0.34783  0.11915  0.01413
 4.50 10400.  0.0   0.22605  0.32208  0.09331  0.01244
 5.00 10400.  0.0   0.22407  0.30404  0.06910  0.01172
 5.50 10400.  0.0   0.22105  0.29272  0.05092  0.01108
 6.00 10400.  0.0   0.21907  0.28570  0.03740  0.01082
 3.00 10600.  0.0   0.21301  0.45102  0.19975  0.02226
 3.50 10600.  0.0   0.21602  0.39157  0.15728  0.01709
 4.00 10600.  0.0   0.21862  0.35022  0.11978  0.01423
 4.50 10600.  0.0   0.21893  0.32643  0.09408  0.01299
 5.00 10600.  0.0   0.21742  0.30785  0.06958  0.01223
 5.50 10600.  0.0   0.21433  0.29620  0.05116  0.01175
 6.00 10600.  0.0   0.21213  0.28852  0.03771  0.01148
 3.00 10800.  0.0   0.20591  0.45339  0.20117  0.02313
 3.50 10800.  0.0   0.20877  0.39443  0.15997  0.01767
 4.00 10800.  0.0   0.21037  0.35565  0.12104  0.01534
 4.50 10800.  0.0   0.21195  0.33010  0.09443  0.01351
 5.00 10800.  0.0   0.21122  0.31100  0.07017  0.01258
 5.50 10800.  0.0   0.20835  0.29892  0.05142  0.01217
 6.00 10800.  0.0   0.20597  0.29084  0.03790  0.01200
 3.00 11000.  0.0   0.19945  0.45463  0.20284  0.02386
 3.50 11000.  0.0   0.20385  0.39272  0.16203  0.01701
 4.00 11000.  0.0   0.20440  0.35679  0.12297  0.01531
 4.50 11000.  0.0   0.20517  0.33356  0.09565  0.01405
 5.00 11000.  0.0   0.20446  0.31490  0.07029  0.01325
 5.50 11000.  0.0   0.20205  0.30251  0.05185  0.01283
 6.00 11000.  0.0   0.20000  0.29339  0.03804  0.01254
 3.00 11200.  0.0   0.19824  0.44549  0.20682  0.02086
 3.50 11200.  0.0   0.19578  0.39766  0.16467  0.01850
 4.00 11200.  0.0   0.19788  0.35914  0.12567  0.01576
 4.50 11200.  0.0   0.19797  0.33771  0.09750  0.01493
 5.00 11200.  0.0   0.19821  0.31793  0.07112  0.01375
 5.50 11200.  0.0   0.19674  0.30436  0.05219  0.01305
 6.00 11200.  0.0   0.19437  0.29898  0.03827  0.01333
 3.00 11400.  0.0   0.19327  0.44446  0.20932  0.02094
 3.50 11400.  0.0   0.19425  0.38479  0.16299  0.01664
 4.00 11400.  0.0   0.19088  0.36142  0.12706  0.01670
 4.50 11400.  0.0   0.19180  0.33984  0.09963  0.01540
 5.00 11400.  0.0   0.19279  0.31987  0.07238  0.01402
 5.50 11400.  0.0   0.19095  0.31027  0.05235  0.01381
 6.00 11400.  0.0   0.18848  0.30175  0.03837  0.01386
 3.00 11600.  0.0   0.18915  0.44254  0.21184  0.02084
 3.50 11600.  0.0   0.18729  0.38683  0.16424  0.01792
 4.00 11600.  0.0   0.18899  0.34932  0.12483  0.01523
 4.50 11600.  0.0   0.18681  0.33909  0.10089  0.01530
 5.00 11600.  0.0   0.18930  0.31215  0.07182  0.01336
 5.50 11600.  0.0   0.18544  0.30928  0.05338  0.01405
 6.00 11600.  0.0   0.18312  0.30371  0.03861  0.01422
 3.00 11800.  0.0   0.18934  0.43209  0.21360  0.01822
 3.50 11800.  0.0   0.18094  0.39238  0.17022  0.01859
 4.00 11800.  0.0   0.18302  0.34942  0.12580  0.01591
 4.50 11800.  0.0   0.18161  0.33842  0.10194  0.01547
 5.00 11800.  0.0   0.18384  0.31270  0.07242  0.01374
 5.50 11800.  0.0   0.18004  0.31447  0.05377  0.01473
 6.00 11800.  0.0   0.17785  0.30582  0.03864  0.01462
 3.00 12000.  0.0   0.18575  0.42928  0.21508  0.01796
 3.50 12000.  0.0   0.17930  0.38495  0.17228  0.01699
 4.00 12000.  0.0   0.17988  0.34432  0.12671  0.01511
 4.50 12000.  0.0   0.17614  0.33814  0.10297  0.01596
 5.00 12000.  0.0   0.17960  0.31098  0.07299  0.01357
 5.50 12000.  0.0   0.17553  0.31465  0.05424  0.01483
 6.00 12000.  0.0   0.17288  0.30711  0.03903  0.01497
